Date,Year,Month,Facility,Adipose.Clip,Length,nfish,Expanded.Salvage,Loss,LAD.Race,DNA.Race,X14.day.OMRI
1996-03-31,1996,3,SWP,Unclipped,147,1,4,17.58,Winter,,NA
1996-03-31,1996,3,SWP,Unclipped,153,1,4,17.44,Winter,,NA
1996-03-31,1996,3,SWP,Unclipped,122,1,4,17.22,Winter,,NA
1996-04-02,1996,4,SWP,Unclipped,130,1,4,16.66,Winter,,NA
1996-04-07,1996,4,CVP,Unclipped,245,1,12,7.81,Winter,,NA
1996-04-17,1996,4,CVP,Unclipped,189,1,12,11.65,Winter,,NA
1996-04-18,1996,4,CVP,Unclipped,217,1,12,11.65,Winter,,NA
1996-05-27,1996,5,CVP,Clipped,251,1,12,7.81,Winter,,NA
1996-12-10,1996,12,SWP,Unclipped,116,1,12,55.33,Winter,,NA
1996-12-12,1996,12,CVP,Unclipped,108,1,12,7.81,Winter,,NA
1996-12-14,1996,12,SWP,Unclipped,119,1,2,9.33,Winter,,NA
1996-12-15,1996,12,SWP,Unclipped,113,1,4,16.88,Winter,,NA
1996-12-15,1996,12,SWP,Unclipped,128,1,6,26.53,Winter,,NA
1997-01-15,1997,1,SWP,Unclipped,128,1,1,4.46,Winter,,NA
1997-03-08,1997,3,CVP,Unclipped,142,1,12,7.81,Winter,,NA
1997-03-15,1997,3,SWP,Unclipped,239,1,1,4.24,Winter,,NA
1997-03-15,1997,3,SWP,Unclipped,136,1,1,4.6,Winter,,NA
1997-03-15,1997,3,SWP,Unclipped,176,1,1,4.62,Winter,,NA
1997-03-18,1997,3,CVP,Unclipped,129,1,24,15.61,Winter,,NA
1997-03-18,1997,3,CVP,Unclipped,109,1,12,7.81,Winter,,NA
1997-03-20,1997,3,CVP,Unclipped,110,1,12,7.81,Winter,,NA
1997-03-21,1997,3,SWP,Unclipped,112,1,1,4.64,Winter,,NA
1997-03-21,1997,3,SWP,Unclipped,126,1,1,4.61,Winter,,NA
1997-03-22,1997,3,CVP,Unclipped,155,1,12,7.81,Winter,,NA
1997-03-23,1997,3,SWP,Unclipped,113,1,6,27.96,Winter,,NA
1997-03-23,1997,3,CVP,Unclipped,147,1,12,7.81,Winter,,NA
1997-03-23,1997,3,SWP,Unclipped,116,1,1,4.62,Winter,,NA
1997-03-23,1997,3,SWP,Unclipped,113,1,1,4.67,Winter,,NA
1997-03-23,1997,3,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1997-03-24,1997,3,CVP,Unclipped,114,1,12,7.81,Winter,,NA
1997-03-25,1997,3,SWP,Clipped,144,1,1,4.63,Winter,,NA
1997-03-26,1997,3,CVP,Unclipped,118,1,12,7.81,Winter,,NA
1997-03-26,1997,3,CVP,Unclipped,120,1,12,7.81,Winter,,NA
1997-03-26,1997,3,CVP,Unclipped,124,1,12,7.81,Winter,,NA
1997-03-26,1997,3,CVP,Unclipped,131,1,12,7.81,Winter,,NA
1997-03-26,1997,3,CVP,Unclipped,118,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,117,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,124,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,140,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,117,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,120,1,12,7.81,Winter,,NA
1997-03-27,1997,3,SWP,Unclipped,131,1,1,4.64,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,120,1,12,7.81,Winter,,NA
1997-03-27,1997,3,CVP,Unclipped,118,1,12,7.81,Winter,,NA
1997-03-28,1997,3,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1997-03-29,1997,3,SWP,Unclipped,118,1,4,18.42,Winter,,NA
1997-03-29,1997,3,SWP,Unclipped,122,1,2,9.28,Winter,,NA
1997-03-29,1997,3,SWP,Unclipped,125,1,2,9.28,Winter,,NA
1997-03-29,1997,3,SWP,Unclipped,121,1,1,4.64,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,170,1,4,17.42,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,119,1,2,8.66,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,120,1,2,8.66,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,121,1,2,8.66,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,125,1,2,8.66,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,131,1,2,8.66,Winter,,NA
1997-03-30,1997,3,SWP,Unclipped,122,1,1,4.34,Winter,,NA
1997-03-30,1997,3,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1997-03-30,1997,3,CVP,Unclipped,127,1,12,7.81,Winter,,NA
1997-03-31,1997,3,SWP,Unclipped,124,1,4,17.41,Winter,,NA
1997-03-31,1997,3,SWP,Unclipped,120,1,6,26.25,Winter,,NA
1997-04-01,1997,4,SWP,Unclipped,134,1,6,26.18,Winter,,NA
1997-04-02,1997,4,SWP,Unclipped,138,1,6,27.55,Winter,,NA
1997-04-06,1997,4,SWP,Unclipped,237,1,1.33,6.09,Winter,,NA
1997-04-06,1997,4,SWP,Unclipped,260,1,1.33,6.09,Winter,,NA
1997-04-13,1997,4,SWP,Unclipped,279,1,6,27.27,Winter,,NA
1997-04-19,1997,4,SWP,Unclipped,283,1,3,13.82,Winter,,NA
1997-12-04,1997,12,CVP,Unclipped,115,1,12,7.81,Winter,,NA
1997-12-05,1997,12,CVP,Unclipped,105,1,24,15.61,Winter,,NA
1997-12-06,1997,12,SWP,Unclipped,107,1,6,26.34,Winter,,NA
1997-12-08,1997,12,CVP,Unclipped,105,1,12,7.81,Winter,,NA
1997-12-08,1997,12,SWP,Unclipped,111,1,12,53.63,Winter,,NA
1997-12-08,1997,12,SWP,Unclipped,109,1,6,26.27,Winter,,NA
1997-12-08,1997,12,SWP,Unclipped,117,1,6,26.27,Winter,,NA
1997-12-09,1997,12,CVP,Unclipped,128,1,12,7.81,Winter,,NA
1997-12-09,1997,12,SWP,Unclipped,112,1,8,36.2,Winter,,NA
1997-12-09,1997,12,SWP,Unclipped,99,1,8,33.95,Winter,,NA
1997-12-09,1997,12,SWP,Unclipped,120,1,8,36.02,Winter,,NA
1997-12-09,1997,12,SWP,Unclipped,128,1,8,36.02,Winter,,NA
1997-12-09,1997,12,SWP,Unclipped,117,1,6,26.9,Winter,,NA
1997-12-10,1997,12,SWP,Unclipped,121,1,6,26.49,Winter,,NA
1997-12-10,1997,12,CVP,Unclipped,125,1,12,7.81,Winter,,NA
1997-12-10,1997,12,CVP,Unclipped,127,1,12,7.81,Winter,,NA
1997-12-11,1997,12,SWP,Unclipped,109,1,12,53.21,Winter,,NA
1997-12-11,1997,12,SWP,Clipped,115,1,12,52.94,Winter,,NA
1997-12-11,1997,12,SWP,Unclipped,99,1,12,50.38,Winter,,NA
1997-12-12,1997,12,SWP,Unclipped,114,1,9,39.91,Winter,,NA
1997-12-12,1997,12,SWP,Unclipped,116,1,9,39.91,Winter,,NA
1997-12-15,1997,12,SWP,Unclipped,101,1,12,52.76,Winter,,NA
1997-12-15,1997,12,SWP,Unclipped,99,1,9,38.95,Winter,,NA
1997-12-15,1997,12,CVP,Clipped,134,1,12,7.81,Winter,,NA
1997-12-16,1997,12,SWP,Unclipped,110,1,9,38.75,Winter,,NA
1997-12-17,1997,12,SWP,Clipped,124,1,12,59.42,Winter,,NA
1997-12-17,1997,12,SWP,Clipped,130,1,12,59.42,Winter,,NA
1997-12-18,1997,12,CVP,Unclipped,116,1,12,7.81,Winter,,NA
1997-12-18,1997,12,SWP,Clipped,137,1,12,56.54,Winter,,NA
1997-12-19,1997,12,SWP,Unclipped,119,1,4,17.43,Winter,,NA
1997-12-20,1997,12,CVP,Unclipped,137,1,12,7.81,Winter,,NA
1997-12-20,1997,12,CVP,Clipped,134,1,12,7.81,Winter,,NA
1997-12-20,1997,12,SWP,Clipped,136,1,12,52.46,Winter,,NA
1997-12-21,1997,12,SWP,Unclipped,113,1,12,52.3,Winter,,NA
1997-12-21,1997,12,SWP,Unclipped,121,1,12,52.3,Winter,,NA
1997-12-23,1997,12,CVP,Clipped,133,1,12,7.81,Winter,,NA
1997-12-23,1997,12,SWP,Unclipped,107,1,6,27.12,Winter,,NA
1997-12-23,1997,12,SWP,Clipped,135,1,6,27.12,Winter,,NA
1997-12-23,1997,12,SWP,Clipped,141,1,6,27.12,Winter,,NA
1997-12-24,1997,12,SWP,Clipped,127,1,12,53.41,Winter,,NA
1997-12-24,1997,12,SWP,Clipped,103,1,18,79.59,Winter,,NA
1997-12-24,1997,12,SWP,Clipped,130,1,6,29.15,Winter,,NA
1997-12-24,1997,12,SWP,Clipped,142,1,12,58,Winter,,NA
1997-12-26,1997,12,CVP,Unclipped,141,1,12,7.81,Winter,,NA
1997-12-27,1997,12,SWP,Clipped,141,1,12,50.84,Winter,,NA
1997-12-27,1997,12,SWP,Unclipped,124,1,8,36.06,Winter,,NA
1997-12-28,1997,12,CVP,Unclipped,125,1,12,7.81,Winter,,NA
1997-12-29,1997,12,SWP,Clipped,141,1,12,53.74,Winter,,NA
1997-12-30,1997,12,CVP,Unclipped,150,1,12,7.81,Winter,,NA
1997-12-31,1997,12,SWP,Clipped,98,1,8,33.84,Winter,,NA
1998-01-01,1998,1,SWP,Unclipped,92,1,8,34.26,Winter,,NA
1998-01-01,1998,1,SWP,Unclipped,114,1,18,82.25,Winter,,NA
1998-01-02,1998,1,SWP,Clipped,152,1,12,53.56,Winter,,NA
1998-01-02,1998,1,SWP,Clipped,151,1,6,27.35,Winter,,NA
1998-01-04,1998,1,SWP,Clipped,137,1,12,52.26,Winter,,NA
1998-01-04,1998,1,CVP,Clipped,142,1,12,7.81,Winter,,NA
1998-01-04,1998,1,CVP,Clipped,152,1,12,7.81,Winter,,NA
1998-01-04,1998,1,SWP,Clipped,146,1,18,81.54,Winter,,NA
1998-01-04,1998,1,SWP,Unclipped,147,1,12,53.98,Winter,,NA
1998-01-05,1998,1,SWP,Unclipped,92,1,12,50.95,Winter,,NA
1998-01-05,1998,1,CVP,Unclipped,156,1,12,7.81,Winter,,NA
1998-01-05,1998,1,SWP,Clipped,128,1,8,38.67,Winter,,NA
1998-01-06,1998,1,CVP,Clipped,140,1,12,7.81,Winter,,NA
1998-01-07,1998,1,SWP,Clipped,126,1,12,53.63,Winter,,NA
1998-01-07,1998,1,CVP,Clipped,141,1,24,15.61,Winter,,NA
1998-01-09,1998,1,CVP,Unclipped,151,1,12,7.81,Winter,,NA
1998-01-10,1998,1,SWP,Unclipped,103,1,12,51.22,Winter,,NA
1998-01-10,1998,1,SWP,Unclipped,123,1,8,34.14,Winter,,NA
1998-01-11,1998,1,SWP,Clipped,143,1,8,36.24,Winter,,NA
1998-01-12,1998,1,SWP,Unclipped,128,1,8,36.38,Winter,,NA
1998-01-12,1998,1,SWP,Clipped,134,1,8,36.38,Winter,,NA
1998-01-12,1998,1,SWP,Clipped,149,1,12,54.7,Winter,,NA
1998-01-12,1998,1,SWP,Clipped,142,1,6,25.92,Winter,,NA
1998-01-13,1998,1,SWP,Clipped,131,1,8,36.11,Winter,,NA
1998-01-13,1998,1,SWP,Clipped,142,1,8,36.51,Winter,,NA
1998-01-16,1998,1,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1998-01-17,1998,1,CVP,Unclipped,168,1,12,7.81,Winter,,NA
1998-01-17,1998,1,CVP,Clipped,142,1,12,7.81,Winter,,NA
1998-01-17,1998,1,CVP,Unclipped,135,1,12,7.81,Winter,,NA
1998-01-17,1998,1,CVP,Unclipped,130,1,12,7.81,Winter,,NA
1998-01-25,1998,1,CVP,Clipped,155,1,12,7.81,Winter,,NA
1998-01-26,1998,1,CVP,Clipped,159,1,12,7.81,Winter,,NA
1998-01-30,1998,1,CVP,Clipped,135,1,12,7.79,Winter,,NA
1998-01-31,1998,1,CVP,Unclipped,140,1,12,7.81,Winter,,NA
1998-01-31,1998,1,CVP,Clipped,160,1,12,7.81,Winter,,NA
1998-02-01,1998,2,CVP,Clipped,150,1,12,7.81,Winter,,NA
1998-02-01,1998,2,CVP,Clipped,161,1,12,7.81,Winter,,NA
1998-02-01,1998,2,CVP,Unclipped,174,1,12,7.81,Winter,,NA
1998-02-01,1998,2,CVP,Clipped,155,1,12,7.81,Winter,,NA
1998-02-01,1998,2,CVP,Clipped,165,1,12,7.81,Winter,,NA
1998-02-02,1998,2,CVP,Clipped,163,1,12,7.81,Winter,,NA
1998-02-03,1998,2,CVP,Clipped,135,1,12,11.65,Winter,,NA
1998-02-16,1998,2,CVP,Unclipped,86,1,12,7.61,Winter,,NA
1998-02-24,1998,2,CVP,Unclipped,198,1,12,10.56,Winter,,NA
1998-03-03,1998,3,SWP,Unclipped,136,1,4,17.25,Winter,,NA
1998-03-09,1998,3,CVP,Unclipped,136,1,12,10.56,Winter,,NA
1998-03-09,1998,3,CVP,Unclipped,124,1,12,10.56,Winter,,NA
1998-03-11,1998,3,CVP,Unclipped,131,1,12,10.56,Winter,,NA
1998-03-13,1998,3,CVP,Unclipped,154,1,12,10.56,Winter,,NA
1998-03-14,1998,3,CVP,Unclipped,131,1,12,10.56,Winter,,NA
1998-03-20,1998,3,CVP,Unclipped,135,1,12,10.56,Winter,,NA
1998-03-21,1998,3,CVP,Unclipped,204,1,12,10.56,Winter,,NA
1998-03-21,1998,3,CVP,Unclipped,160,1,12,10.56,Winter,,NA
1998-03-21,1998,3,CVP,Unclipped,138,1,12,10.56,Winter,,NA
1998-03-21,1998,3,CVP,Unclipped,155,1,12,10.56,Winter,,NA
1998-03-22,1998,3,CVP,Unclipped,155,1,12,10.56,Winter,,NA
1998-03-22,1998,3,CVP,Unclipped,150,1,12,10.56,Winter,,NA
1998-03-23,1998,3,CVP,Unclipped,165,1,12,10.56,Winter,,NA
1998-03-24,1998,3,CVP,Unclipped,136,1,12,8.65,Winter,,NA
1998-03-25,1998,3,CVP,Unclipped,132,1,12,8.65,Winter,,NA
1998-03-27,1998,3,CVP,Unclipped,120,1,12,8.65,Winter,,NA
1998-04-02,1998,4,CVP,Clipped,148,1,12,8.65,Winter,,NA
1998-12-09,1998,12,SWP,Clipped,128,1,4,18.55,Winter,,NA
1999-01-01,1999,1,SWP,Clipped,142,1,4,18.55,Winter,,NA
1999-01-21,1999,1,CVP,Clipped,168,1,12,7.81,Winter,,NA
1999-01-23,1999,1,SWP,Clipped,151,1,2,9.29,Winter,,NA
1999-01-24,1999,1,SWP,Unclipped,140,1,1,4.65,Winter,,NA
1999-01-24,1999,1,SWP,Unclipped,145,1,1,4.65,Winter,,NA
1999-01-24,1999,1,CVP,Clipped,125,1,12,7.81,Winter,,NA
1999-01-25,1999,1,CVP,Clipped,170,1,12,7.81,Winter,,NA
1999-01-27,1999,1,CVP,Unclipped,129,1,12,7.81,Winter,,NA
1999-02-05,1999,2,CVP,Unclipped,129,1,12,7.81,Winter,,NA
1999-02-11,1999,2,CVP,Unclipped,131,1,12,7.81,Winter,,NA
1999-02-12,1999,2,SWP,Unclipped,143,1,1,4.33,Winter,,NA
1999-02-13,1999,2,CVP,Unclipped,135,1,12,7.81,Winter,,NA
1999-02-15,1999,2,CVP,Unclipped,221,1,12,7.81,Winter,,NA
1999-02-23,1999,2,CVP,Unclipped,136,1,12,7.81,Winter,,NA
1999-02-23,1999,2,CVP,Unclipped,154,1,12,7.81,Winter,,NA
1999-02-25,1999,2,CVP,Unclipped,157,1,12,7.81,Winter,,NA
1999-03-01,1999,3,SWP,Unclipped,132,1,8,35.12,Winter,,NA
1999-03-02,1999,3,SWP,Unclipped,158,1,1,4.33,Winter,,NA
1999-03-04,1999,3,CVP,Unclipped,168,1,12,7.81,Winter,,NA
1999-03-04,1999,3,CVP,Unclipped,124,1,12,7.81,Winter,,NA
1999-03-05,1999,3,SWP,Unclipped,167,1,6,27.81,Winter,,NA
1999-03-05,1999,3,CVP,Unclipped,103,1,12,7.81,Winter,,NA
1999-03-05,1999,3,SWP,Unclipped,158,1,4,17.72,Winter,,NA
1999-03-05,1999,3,SWP,Unclipped,117,1,12,53.48,Winter,,NA
1999-03-06,1999,3,SWP,Unclipped,116,1,6,26.53,Winter,,NA
1999-03-06,1999,3,CVP,Unclipped,114,1,12,7.81,Winter,,NA
1999-03-06,1999,3,CVP,Unclipped,100,1,12,6.98,Winter,,NA
1999-03-07,1999,3,SWP,Unclipped,142,1,4,17.29,Winter,,NA
1999-03-07,1999,3,SWP,Unclipped,155,1,4,17.29,Winter,,NA
1999-03-07,1999,3,CVP,Unclipped,168,1,12,7.81,Winter,,NA
1999-03-07,1999,3,SWP,Unclipped,125,1,4,17.18,Winter,,NA
1999-03-07,1999,3,SWP,Unclipped,127,1,4,17.18,Winter,,NA
1999-03-08,1999,3,CVP,Unclipped,121,1,12,7.81,Winter,,NA
1999-03-08,1999,3,CVP,Unclipped,153,1,12,7.81,Winter,,NA
1999-03-08,1999,3,CVP,Clipped,130,1,12,7.81,Winter,,NA
1999-03-08,1999,3,CVP,Clipped,131,1,12,7.81,Winter,,NA
1999-03-08,1999,3,CVP,Unclipped,153,1,12,7.81,Winter,,NA
1999-03-09,1999,3,SWP,Unclipped,131,1,1,4.33,Winter,,NA
1999-03-09,1999,3,SWP,Unclipped,164,1,1,4.33,Winter,,NA
1999-03-09,1999,3,SWP,Unclipped,167,1,1,4.33,Winter,,NA
1999-03-09,1999,3,SWP,Unclipped,169,1,1,4.33,Winter,,NA
1999-03-09,1999,3,CVP,Unclipped,101,1,12,7.81,Winter,,NA
1999-03-09,1999,3,SWP,Unclipped,157,1,12,53.43,Winter,,NA
1999-03-09,1999,3,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1999-03-09,1999,3,CVP,Unclipped,114,1,12,7.81,Winter,,NA
1999-03-09,1999,3,SWP,Clipped,232,1,6,26.54,Winter,,NA
1999-03-09,1999,3,SWP,Clipped,245,1,6,26.54,Winter,,NA
1999-03-10,1999,3,CVP,Unclipped,150,1,12,7.81,Winter,,NA
1999-03-11,1999,3,CVP,Unclipped,141,1,12,7.81,Winter,,NA
1999-03-12,1999,3,SWP,Unclipped,131,1,6,26.56,Winter,,NA
1999-03-12,1999,3,SWP,Clipped,268,1,6,26.56,Winter,,NA
1999-03-12,1999,3,SWP,Unclipped,138,1,6,26.66,Winter,,NA
1999-03-12,1999,3,SWP,Unclipped,149,1,6,26.66,Winter,,NA
1999-03-12,1999,3,SWP,Unclipped,167,1,6,28.08,Winter,,NA
1999-03-12,1999,3,CVP,Unclipped,152,1,12,7.81,Winter,,NA
1999-03-13,1999,3,SWP,Unclipped,150,1,4,17.65,Winter,,NA
1999-03-13,1999,3,SWP,Unclipped,169,1,4,17.65,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,173,1,8,34.98,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,162,1,6,26.27,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,118,1,6,26.3,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,136,1,6,26.3,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,158,1,6,26.3,Winter,,NA
1999-03-14,1999,3,SWP,Clipped,129,1,9,39.56,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,151,1,9,39.56,Winter,,NA
1999-03-14,1999,3,SWP,Unclipped,249,1,9,39.56,Winter,,NA
1999-03-14,1999,3,CVP,Clipped,105,1,12,7.81,Winter,,NA
1999-03-15,1999,3,CVP,Unclipped,173,1,12,7.81,Winter,,NA
1999-03-15,1999,3,SWP,Unclipped,123,1,18,80.06,Winter,,NA
1999-03-15,1999,3,SWP,Clipped,161,1,18,80.06,Winter,,NA
1999-03-15,1999,3,CVP,Unclipped,113,1,12,7.81,Winter,,NA
1999-03-15,1999,3,CVP,Unclipped,114,1,12,7.81,Winter,,NA
1999-03-15,1999,3,CVP,Unclipped,119,1,12,7.81,Winter,,NA
1999-03-16,1999,3,SWP,Unclipped,128,1,12,53.87,Winter,,NA
1999-03-16,1999,3,SWP,Clipped,177,1,12,54.08,Winter,,NA
1999-03-16,1999,3,CVP,Unclipped,139,1,12,7.81,Winter,,NA
1999-03-16,1999,3,SWP,Unclipped,129,1,6,26.37,Winter,,NA
1999-03-16,1999,3,CVP,Unclipped,147,1,12,7.81,Winter,,NA
1999-03-16,1999,3,CVP,Unclipped,115,1,12,7.81,Winter,,NA
1999-03-16,1999,3,CVP,Unclipped,154,1,1,0.65,Winter,,NA
1999-03-17,1999,3,CVP,Unclipped,132,1,1,0.65,Winter,,NA
1999-03-17,1999,3,CVP,Unclipped,111,1,2,1.3,Winter,,NA
1999-03-17,1999,3,CVP,Unclipped,130,1,2,1.3,Winter,,NA
1999-03-17,1999,3,CVP,Unclipped,131,1,2,1.3,Winter,,NA
1999-03-17,1999,3,CVP,Unclipped,174,1,2,1.3,Winter,,NA
1999-03-18,1999,3,CVP,Unclipped,158,1,12,7.81,Winter,,NA
1999-03-18,1999,3,CVP,Clipped,154,1,12,7.81,Winter,,NA
1999-03-18,1999,3,CVP,Unclipped,122,1,1,0.65,Winter,,NA
1999-03-18,1999,3,CVP,Unclipped,148,1,1,0.65,Winter,,NA
1999-03-18,1999,3,CVP,Unclipped,109,1,12,7.81,Winter,,NA
1999-03-19,1999,3,SWP,Unclipped,110,1,12,53.26,Winter,,NA
1999-03-19,1999,3,SWP,Unclipped,134,1,6,27.68,Winter,,NA
1999-03-19,1999,3,CVP,Unclipped,121,1,1,0.65,Winter,,NA
1999-03-19,1999,3,CVP,Unclipped,123,1,1,0.65,Winter,,NA
1999-03-19,1999,3,CVP,Unclipped,132,1,24,15.61,Winter,,NA
1999-03-19,1999,3,CVP,Unclipped,155,1,12,7.81,Winter,,NA
1999-03-20,1999,3,CVP,Unclipped,182,1,12,7.81,Winter,,NA
1999-03-20,1999,3,CVP,Unclipped,231,1,12,7.81,Winter,,NA
1999-03-20,1999,3,CVP,Unclipped,132,1,12,7.81,Winter,,NA
1999-03-20,1999,3,CVP,Unclipped,177,1,12,7.81,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,158,1,12,7.81,Winter,,NA
1999-03-21,1999,3,SWP,Clipped,155,1,4,18.72,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,134,1,12,7.81,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,112,1,12,7.81,Winter,,NA
1999-03-21,1999,3,SWP,Unclipped,149,1,2,9.36,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,150,1,12,7.81,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,182,1,12,7.81,Winter,,NA
1999-03-21,1999,3,SWP,Unclipped,113,1,4,18.65,Winter,,NA
1999-03-21,1999,3,CVP,Unclipped,180,1,12,7.81,Winter,,NA
1999-03-21,1999,3,SWP,Unclipped,152,1,4,18.71,Winter,,NA
1999-03-22,1999,3,CVP,Unclipped,144,1,1,0.65,Winter,,NA
1999-03-22,1999,3,CVP,Unclipped,115,1,2,1.3,Winter,,NA
1999-03-22,1999,3,CVP,Unclipped,144,1,2,1.3,Winter,,NA
1999-03-22,1999,3,CVP,Unclipped,120,1,1,0.65,Winter,,NA
1999-03-22,1999,3,CVP,Unclipped,188,1,12,7.81,Winter,,NA
1999-03-23,1999,3,CVP,Unclipped,115,1,12,7.81,Winter,,NA
1999-03-23,1999,3,CVP,Unclipped,150,1,12,7.81,Winter,,NA
1999-03-23,1999,3,SWP,Unclipped,176,1,6,25.42,Winter,,NA
1999-03-24,1999,3,SWP,Unclipped,141,1,18,78.32,Winter,,NA
1999-03-24,1999,3,CVP,Unclipped,127,1,12,7.81,Winter,,NA
1999-03-24,1999,3,CVP,Unclipped,122,1,12,7.81,Winter,,NA
1999-03-25,1999,3,CVP,Unclipped,145,1,12,7.81,Winter,,NA
1999-03-25,1999,3,SWP,Unclipped,124,1,3,14.09,Winter,,NA
1999-03-25,1999,3,SWP,Unclipped,149,1,6,25.42,Winter,,NA
1999-03-25,1999,3,SWP,Unclipped,163,1,6,25.42,Winter,,NA
1999-03-26,1999,3,SWP,Unclipped,150,1,9,37.83,Winter,,NA
1999-03-26,1999,3,SWP,Unclipped,132,1,6,25.11,Winter,,NA
1999-03-26,1999,3,SWP,Unclipped,147,1,3,14.9,Winter,,NA
1999-03-26,1999,3,SWP,Unclipped,141,1,6,28.22,Winter,,NA
1999-03-26,1999,3,SWP,Unclipped,158,1,6,28.22,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,130,1,18,79.98,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,165,1,18,79.98,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,127,1,2,8.82,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,145,1,2,8.82,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,155,1,2,8.82,Winter,,NA
1999-03-27,1999,3,SWP,Unclipped,232,1,2,8.82,Winter,,NA
1999-03-28,1999,3,SWP,Unclipped,131,1,6,25.84,Winter,,NA
1999-03-28,1999,3,CVP,Unclipped,147,1,12,8.65,Winter,,NA
1999-03-28,1999,3,SWP,Unclipped,128,1,3,13.92,Winter,,NA
1999-03-29,1999,3,SWP,Unclipped,128,1,6,27.03,Winter,,NA
1999-03-29,1999,3,SWP,Clipped,130,1,2,9.36,Winter,,NA
1999-03-29,1999,3,CVP,Unclipped,138,1,12,8.65,Winter,,NA
1999-03-29,1999,3,SWP,Unclipped,138,1,6,26.54,Winter,,NA
1999-03-29,1999,3,SWP,Unclipped,146,1,6,26.54,Winter,,NA
1999-03-30,1999,3,SWP,Unclipped,124,1,12,52.23,Winter,,NA
1999-03-30,1999,3,SWP,Clipped,144,1,12,52.23,Winter,,NA
1999-03-30,1999,3,SWP,Unclipped,230,1,12,52.23,Winter,,NA
1999-03-30,1999,3,SWP,Unclipped,121,1,3,12.76,Winter,,NA
1999-03-30,1999,3,SWP,Unclipped,138,1,3,12.76,Winter,,NA
1999-03-31,1999,3,CVP,Unclipped,141,1,12,10.56,Winter,,NA
1999-03-31,1999,3,CVP,Unclipped,121,1,12,10.56,Winter,,NA
1999-03-31,1999,3,CVP,Unclipped,150,1,12,10.56,Winter,,NA
1999-03-31,1999,3,SWP,Unclipped,193,1,4,17.54,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,121,1,8,34.66,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,131,1,8,34.66,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,152,1,8,34.66,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,153,1,8,34.66,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,176,1,8,34.66,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,130,1,8,34.46,Winter,,NA
1999-04-01,1999,4,SWP,Unclipped,157,1,8,34.46,Winter,,NA
1999-04-02,1999,4,SWP,Unclipped,167,1,8,34.84,Winter,,NA
1999-04-02,1999,4,SWP,Unclipped,152,1,8,34.56,Winter,,NA
1999-04-02,1999,4,SWP,Unclipped,154,1,8,34.56,Winter,,NA
1999-04-02,1999,4,SWP,Unclipped,169,1,2,9.37,Winter,,NA
1999-04-02,1999,4,SWP,Unclipped,138,1,12,54.1,Winter,,NA
1999-04-03,1999,4,SWP,Unclipped,161,1,12,53.02,Winter,,NA
1999-04-03,1999,4,CVP,Unclipped,190,1,12,10.56,Winter,,NA
1999-04-03,1999,4,SWP,Unclipped,143,1,4,17.65,Winter,,NA
1999-04-03,1999,4,SWP,Unclipped,217,1,4,17.65,Winter,,NA
1999-04-04,1999,4,SWP,Unclipped,143,1,6,26.41,Winter,,NA
1999-04-04,1999,4,SWP,Unclipped,156,1,6,26.41,Winter,,NA
